0	Cox or Time Warner?  Cox is cheaper and gets a B on dslreports.  TW is more expensive and gets a C.
0	curses the Twitter API limit
0	dam i been sleep  to long 
0	Damn you North Korea. http://bit.ly/KtMeQ
0	Damn... Farrah. Just saw Food Inc. last night, I wonder how many less people would get sick in the world if we could eat real foods. 
0	DDI still messed up, I can now log in, but can't download the latest Dungeon mag. 
0	dear nike, stop with the flywire. that shit is a waste of science. and ugly. love, @vincentx24x
0	dearest @google, you rich bastards! the VISA card you sent me doesn't work. why screw a little guy like me?
0	Dick Cheney's dishonest speech about torture, terror, and Obama. -Fred Kaplan Slate. http://is.gd/DiHg
0	dinner with my mum and my sis!! my dad is in the hospital 
0	Dnt want to get up 
0	doesnt know what to do 
0	doesnt understand anymore. a friend of mine died of a heart attack, 35ish, healthy, didn't smoke r drink much. 2 lovely children.bye Loz 
0	F*** up big, or go home - AIG
0	F*ck Time Warner Cable!!! You f*cking suck balls!!! I have a $700 HD tv &amp; my damn HD channels hardly ever come in. Bullshit!!
0	Farrah Fawcett died at 9:30 this mornings. 
0	Farrah Fawcett has died  WE need to find a cure for cancer. Prayers to her family!
0	Farrah Fawcett passed away...so sad 
0	Farrah Fawcett succumbed to the ass-cancer. 
0	Farrah Fawcett, 62, has lost her valiant battle with cancer. Such a beautiful and courageous woman is gone. So sad.  
0	Farrah was one of my favorite actresses..  
0	FARRAHHHHHHHH!! NO!!!!!!!!!!!!!!! YOU WERE MY HAIR ROLE MODEL!!!    It's a sad day...
0	fighting this darn sinus trouble I have. 
0	Fighting with LaTex. Again...
0	forgot about my english cw 
0	Found NOTHING at Nike Factory :/ Off to Banana Republic Outlet! http://myloc.me/2zic
0	Fuck no internet damn time warner!
0	Fuck this economy. I hate aig and their non loan given asses.
0	Fuzzball is more fun than AT&amp;T ;P http://fuzz-ball.com/twitter
0	getting ready, work 2-10 tonight. 
0	Give a man a fish, u feed him for the day. Teach him to fish, u feed him for life. Buy him GM, and u F**K him over for good.
0	glad i didnt do Bay to Breakers today, it's 1000 freaking degrees in San Francisco wtf
0	GM files Bankruptcy, not a good sign...
0	Gmail is down? 
0	God,please .. be with Tiffaney .. 
0	Going to chill out @ Arne's place. The @ is seperate, since he doesn't tweet 
0	Going to the dentist later.:|
0	good sides of the day-I bought myself a big ass bottle of Dr. Pepper...and it's all miiinne! College dun 4 summer! Bad-i broke my finger! 
0	got down to $0 in checking over a week ago. Luckily $200 automatically transferred from savings.    This sux.
0	graduatiion is overrrr!!!  gonna miss my HOMIEs hehehe .but i will so keep in touch w/dem...ciaox3
0	has a feeling the rest of the day is going to be crappy. 
0	Has to work!! 
0	Hate how someone else took my nick 
0	HATE safeway select green tea icecream! bought two cartons, what a waste of money.  &gt;_&lt;
0	Having the old Coca-Cola guy on the GM board is stupid has heck! #tcot #ala
0	heading to the dentist, this is gunna suck so bad. 
0	Hey all just a note to let everyone know that I don't have internet anymore  I'll try to get on at the lybrary now and then.
0	Higher physics exam tommorow, not lookin forward to it much :(
0	History exam studying ugh
0	Home alone :/ im always such a loner 
0	hopes farrah fawcett is kicking ass and catching bad guys with style in heaven as she did so well while she was here on earth 
0	How sad I just learned Farrah Fawcett had died  may she RIP
0	http://twitpic.com/8dx00 - FUCK. my iphone backup is on my old laptop 
0	i am furious with time warner and their phone promotions!
0	i burnt my tongue eating soup lastnight.  i got my hot fudge sundae stuff though! yum! i need to make plans people.
0	I can't watch TV without a Tivo.  And after all these years, the Time/Warner DVR  STILL sucks. http://www.davehitt.com/march03/twdvr.html
0	i don't want to email any more CVs. i'm bored of emailing CVs. i feel crappy 
0	I feel so dumb because my host  so smart at all this site stuff and I don't know that much! 
0	i hate comcast right now. everything is down cable internet &amp; phone....ughh what am i to do
0	I hate revision, it's so boring! I am totally unprepared for my exam tomorrow :( Things are not looking good...
0	i hate the dentist....who invented them anyways?
0	I hate the effing dentist.
0	I hate Time Warner! Soooo wish I had Vios. Cant watch the fricken Mets game w/o buffering. I feel like im watching free internet porn.
0	I have a bad head ache. 
0	i have nothing to do now  ugh
0	I have to go to Booz Allen Hamilton for a 2hr meeting :(  But then i get to go home :)
0	i have to spend the night in jail and miss work tmrw wtff  wtf wtf I AM NEVER DRIVING AGAIN
0	I just created my first LaTeX file from scratch. That didn't work out very well. (See @amandabittner , it's a great time waster)
0	I just found out that Farrah Fawcett has passed away after her long battle with cancer. God bless her family!  
0	i just lost a follower...lame 
0	I just realized we three monkeys in the white Obama.Biden,Pelosi . Sarah Palin 2012
0	I know. How sad is that?  RT @caseymercier: 1st day of hurricane season. That's less scarey than govt taking over GM.
0	I missed Cobra on tv  dang it.
0	i said &quot;hello&quot; to a gal to chat wid her and she replies &quot;hi....i gotta go bye&quot; .... oh man wat a draag.... 
0	I say we just cut out the small talk: AT&amp;T's new slogan: F__k you, give us your money. (Apologies to Bob Geldof.)
0	i srsly hate the stupid twitter API timeout thing, soooo annoying!!!!! :(
0	I still love my Kindle2 but reading The New York Times on it does not feel natural. I miss the Bloomingdale ads.
0	I think I'll make economics bad too...  I just want to swim or tan in the sun!
0	I thought i felt better....and then i tried standing up....not so much 
0	I was talking to this guy last night and he was telling me that he is a die hard Spurs fan.  He also told me that he hates LeBron James.
0	I Will NEVER Buy a Government Motors Vehicle: Until just recently, I drove GM cars. Since 1988, when I bought a .. http://tinyurl.com/lulsw8
0	I would rather pay reasonable yearly taxes for ""free"" fast internet, than get gouged by Time Warner for a slow connection.
0	I'm itchy and miserable!
0	i'm so hungry right now 
0	I'm so sad I'm leaving FL 
0	I've lost my Billa soon icon, I was gonna photoshop Minto or Daviestramp onto it. 
0	Impatiently awaiting the arrival of the time warner guy. It's way too pretty to be inside all afternoon
0	insects have infected my spinach plant :(
0	is being fucked by time warner cable. didnt know modems could explode. and Susan Boyle sucks too!
0	Is feeling really down 
0	is sad about Farrah 
0	is sad that Farrah Fawcett just died  http://plurk.com/p/13ycf6
0	is still thinking he might be lucky enough to win a #squarespace iphone, but karma seems limited a hospital stay for my wife.  #facebook
0	is Twitter's connections API broken? Some tweets didn't make it to Twitter...
0	is upset about the whole GM thing. life as i know it is so screwed up
0	is wanting to go to Glastonbury and regress into my youth but work has spoilt that too 
0	It is a shame about GM. What if they are forced to make only cars the White House THINKS will sell? What do you think?
0	It's 3:30 am and I can't sleep  I'm sad 
0	It's a bank holiday, yet I'm only out of work now. Exam season sucks:(
0	It's unfortunate that after the Stimulus plan was put in place twice to help GM on the back of the American people has led to the inevitable
0	itchy back!! dont ya hate it!
0	its sad to see that Ms. fawcett passed today  she will be missed 
0	its storming 
0	Just blocked United Blood Services using Google Voice. They call more than those Car Warranty guys.
0	just got back from church, and I totally hate insects.
0	Just got barraged by a horde of insects hungry for my kitchen light. So scary.
0	Just got done with a funeral was at same place as my dad's, i barely made it through. 
0	Just got home from chick-fil-a with the boys. Damn my internets down =( stupid time warner
0	Just got mcdonalds goddam those eggs make me sick. O yeah Laker up date go lakers. Not much of an update? Well it's true so suck it
0	Just lost $8 on the first round of poker playing 10/20c. 
0	Just payed my WAY OVERDUE zta dues. Goodbye $350. That's a good two wks of work.  how depressing. Ruined my day....but at least it's done.
0	Just this morning I was reading that Farah Fawcett was nearing death. Now I read, she has passed on at an early age of 62 
0	Kobe is the best in the world not lebron .
0	Laying aroundd. I don't feel good, 
0	Laying on the couch, its raining really bad  rain sucks
0	LEbron james got in a car accident i guess..just heard it on evening news...wow i cant believe it..will he be ok ? http://twtad.com/69750
0	library...working out....and pretty sure the AC in my car is about to go....noooooo 
0	Life?s a bitch? and so is Dick Cheney. #p2 #bipart #tlot #tcot #hhrs #GOP #DNC http://is.gd/DjyQ
0	Listening to Obama... Friggin North Korea...
0	looks like summize has gone down. too many tweets from WWDC perhaps?
0	luke and i got stopped walking out of safeway and asked to empty our pockets and lift our shirts. how jacked up is that?
0	made a HUGE mistake at work. boss is not happy. can't take it back now. this sucks 
0	Malcolm Gladwell is a genius at tricking people into not realizing he's a fucking idiot
0	Man I kinda dislike Apple right now. Case in point: the iPhone 3GS. Wish there was a video recorder app. Please?? http://bit.ly/DZm1T
0	Math review. Im going to fail the exam.
0	Miami is awesome so sad my trip is almost over 
0	Monday already. Iran may implode. Kitchen is a disaster. @annagoss seems happy. @sebulous had a nice weekend and @goldpanda is great. whoop.
0	my 1st grade boyfriend (who i actually found on facebook) used to call me farrah. i remember that being the ultimate compliment. 
0	My cat is missing 
0	my dentist was wrong... WRONG
0	My life  http://mattf.ca/2009/06/24/yay-me/
0	Naive Bayes using EM for Text Classification. Really Frustrating...
0	Nancy Pelosi gave the worst commencement speech I've ever heard. Yes I'm still bitter about this
0	needs someone to explain lambda calculus to him! :(
0	new bad habit: picking at the skin on my upper arms, I am bleeding 
0	Night at the Museum tonite instead of UP. :( oh well. that 4 yr old better enjoy it. LOL
0	no fair everyones goin out t'nite and im stuck babysitting 
0	No farrah on my list 
0	NOOOOOOO my DVR just died and I was only half way through the EA presser. Hate you Time Warner
0	North Korea, please cease this douchebaggery. China doesn't even like you anymore. http://bit.ly/NeHSl
0	Nothing lasts forever 
0	Now I can see why Dave Winer screams about lack of Twitter API, its limitations and access throttles!
0	obviously not siding with Cheney here: http://bit.ly/19j2d
0	oh man. :'( Farrah Fawcett died this morning. man...THE Charlie's Angel. I'm praying for her family. This is just....really sad. 
0	oh no not Jill Munroe! 
0	Oh no! Farrah fawcett has passed away...  what a week
0	oh no! rest in peace, Farrah.  
0	oh so sad about farrah fawcett's death. 
0	OMG - time warner f'ed up my internet install - instead of today  its now NEXT saturday - another week w/o internet! &amp;$*ehfa^V9fhg[*# fml.
0	omg i just found out farrah fawcett died. 
0	omg so bored &amp; my tattoooos are so itchy!!  help! aha =)
0	OMG!!! Last day of school today, im gona miss EVERYONE so much  x
0	omg. The commercials alone on ESPN are going to drive me nuts.
0	On that note, I hate Word. I hate Pages. I hate LaTeX. There, I said it. I hate LaTeX. All you TEXN3RDS can come kill me now.
0	On twitter about to tweet as much as I can before I go to a funeral  I hate going to funeral's!!!!!! Two in one month  
0	One of my fav icons has passed away - RIP Farrah Fawcett  
0	Oooooooh... North Korea is in troubleeeee! http://bit.ly/19epAH
0	OoooW bad tummy. Stop hurting Charlotte!  you just ate &gt;_&lt;
0	pissed about at&amp;t's mid-contract upgrade price for the iPhone (it's $200 more) I'm not going to pay $499 for something I thought was $299
0	Pissed at Time Warner for causin me to have slow internet problems
0	Played with an android google phone. The slide out screen scares me I would break that fucker so fast. Still prefer my iPhone.
0	Power cut 
0	R.I.P. Farrah God bless My prayers and love go's out to Her family and friends so sad 
0	R.I.P. my grandma(royice marcucci) 6.25.2009 at 12:12 central time 
0	Reading the tweets coming out of Iran... The whole thing is terrifying and incredibly sad...
0	Recovering from surgery..wishing @julesrenner was here :(
0	rest in peace Farrah! So sad 
0	Rest in peace, Farrah.. 
0	RIP Farrah  you were a truly beautiful person.
0	RIP Farrah Fawcett  You will be missed by so many.
0	RIP Farrah Fawcett.  I hate to see what entertainment news outlets will do now, they were practically dancing on her grave already.
0	RIP Farrah, I hope you have some peace now 
0	RIP Jill Monroe. 
0	RIP to the original Charlies Angel Farrah Fawcett 
0	RT @SmartChickPDX: Was just told that Nike layoffs started today :-(
0	RT @sportsguy33 The upside to Time Warner: unhelpful phone operators   superslow on-site service. Crap, that's not an upside.
0	RT @sportsguy33: New Time Warner slogan: ""Time Warner, where we make you long for the days before cable.""
0	sad day...bankrupt GM
0	Sad news about Farrah, she was so brave.  
0	SAD! Farrah Fawcett just passed away! * 2. Februar 1947 in Corpus Christi, Texas; † 25. Juni 2009 
0	sadness...just read that Farrah Fawcett died today....she'll be missed 
0	Safari 4 is fast :) Even on my shitty AT&amp;T tethering.
0	said goodbye to sam and rachel 
0	saw night at the museum out of sheer desperation. who is funding these movies?
0	School is over , well for me anyway  , i didnt even get to say GoodBye to everyone  causr i though i was gonna go in 2moz but i just cant!
0	Scratch that.. No pool today 
0	ShaunWoo hate'n on AiG
0	She was a fellow Texan... 
0	Shit's hitting the fan in Iran...craziness indeed #iranelection
0	Sick  Spending my day laying in bed listening to @taylorswift13
0	sitting in the parking lot back from lunch...i dont want to go inside  too perfect out for laying in the pool
0	So sad about Farrah Fawcett. 
0	so sad to hear about Farrah Fawcett 
0	So sad to hear about Farrah Fawcett 
0	So tired, not ready for work, throat hurts, complain 
0	so tired. i didn't sleep well at all last night.
0	Son has me looking at cars online.  I hate car shopping.  Would rather go to the dentist!  Anyone with a good car at a good price to sell?
0	started to think that Citi is in really deep s&amp;^t. Are they gonna survive the turmoil or are they gonna be the next AIG?
0	Still feels like crap 
0	Sucks. Not sux. I miss you so much 
0	Talk is Cheap: Bing that, I?ll stick with Google. http://bit.ly/XC3C8
0	Tell me again why we are giving more $$ to GM?? We should use that $ for all the programs that support the unemployed.
0	The day I never have to deal with Comcast again will rank as one of the best days of my life.
0	THE DENTIST LIED! "" U WON'T FEEL ANY DISCOMORT! PROB WON'T EVEN NEED PAIN PILLS"" MAN U TWIPPIN THIS SHIT HURT!! HOW MANY PILLS CAN I TAKE!!
0	The more I hear about this GM thing the more angry I get. Billions wasted, more bullshit. All for something like 40k employees and all the..
0	The real AIG scandal / http://bit.ly/b82Px
0	The Republican party is a bunch of anti-abortion zealots who couldn't draw flies to a dump. -- Neal Boortz (just now, on the radio)
0	The safeway bathroom still smells like ass!
0	There aren't enough hours in a day-im a sad panda 
0	There is no such thing as cold tap water in Phoenix... The best you can do is between warm and hot. I forgot about that little fact 
0	thinks everyone should flip out their layers this week in honor of Farrah. RIP my favorite FABULOUS Charlie's Angel 
0	this dentist's office is cold :/
0	Time Warner cable is down again 3rd time since Memorial Day bummer!
0	Time Warner cable phone reps r dumber than nails!!!!! UGH! Cable was working 10 mins ago now its not WTF!
0	Time Warner Cable slogan: Where calling it a day at 2pm Happens.
0	time warner has the worse customer service ever. I will never use them again
0	Time warner is the devil. Worst possible time for the Internet to go out.
0	time warner really picks the worst time to not work. all i want to do is get to mtv.com so i can watch the hills. wtfffff.
0	Time Warner Road Runner customer support here absolutely blows. I hate not having other high-speed net options. I'm ready to go nuclear.
0	Time Warner's HD line up is crap.
0	Today is a good day to dislike AT&amp;T. Vote out of office indeed, @danielpunkass
0	Today's Hair Style : Basic Bun - I do have to work today  no fun!
0	Took the Graduate Field Exam for Computer Science today.  Nothing makes you feel like more of an idiot than lambda calculus.
0	Tried to get the mutant Fawkes to follow me but he wouldn't  it's so lonely without followers I have never had one :$
0	Trouble in Iran, I see. Hmm. Iran. Iran so far away. #flockofseagullsweregeopoliticallycorrect
0	Ugh I really don't want to go to school today. 
0	ugh, all my pics r too bog 4 twitter 
0	Ugh. Just woke up  @ashdie sorry been bored stuck in my hotel and i can't get out withouit gettin' lost. Lets just say you have vids comin
0	ugh. the amount of times these stupid insects have bitten me. Grr..
0	US planning to resume the military tribunals at Guantanamo Bay... only this time those on trial will be AIG execs and Chrysler debt holders
0	Very disappointed that there are no tourist traps left in Lancaster 
0	VIRAL MARKETING FAIL. This Acia Pills brand oughta get shut down for hacking into people's messenger's.  i get 5-6 msgs in a day! Arrrgh!
0	Wat the heck is North Korea doing!!??!! They just conducted powerful nuclear tests! Follow the link: http://www.msnbc.msn.com/id/30921379
0	who wants to loan me $2000 until tax time to help me get a car. i wrecked mine and my options are SO limited.  bueller? imagine the karma!
0	whoever is running time warner needs to be repeatedly raped by a rhino so they understand the consequences of putting out shitty cable svcs
0	why am tipsy at 1:30 in the afternoon. Thanks Theresa! Sad u r leaving 
0	why am tipsy at 1:30 in the afternoon. Thanks Theresa! Sad u r leaving 
0	Why the hell is Pelosi in freakin China? and on whose dime?
0	wish i could catch every mosquito in the world n burn em slowly.they been bitin the shit outta me 2day.mosquitos are the assholes of insects
0	wishes he could win a holiday for his familty 
0	Wow I can't believe Farrah Fawcett died  another one of my blonde icons has passed  Pammy Anderson u better take care of yourself!
0	wth..i have never seen a line this loooong at time warner before, ugh.
0	yahoo answers can be a butt sometimes
0	You guys see this?  Why does Time Warner have to suck so much ass?  Really wish I could get U-Verse at my apartment. http://bit.ly/s594j
0	you know it's been really hot in the fla when MY pool is warm. my pool usually doesn't get this warm until august. 
4	' Barack Obama shows his funny side "" &gt;&gt; http://tr.im/l0gY !! Great speech..
4	[#MLUC09] Customer Innovation Award Winner: Booz Allen Hamilton -- http://ping.fm/c2hPP
4	@ atebits I just finished watching your Stanford iPhone Class session. I really appreciate it. You Rock!
4	@ work til 6pm... lets go lakers!!!
4	@_CrC_ mornin.. I'm enjoying a beautiful morning here in Phoenix. not too bad out yet 
4	@6FuzzyFeet  hi ! thanks for the follow 
4	@30STMWithJared love your tattoo! 
4	@accannis @edog1203 Great Stanford course. Thanks for making it available to the public! Really helpful and informative for starting off!
4	@ahamachi @eggirock drinking water trick totally worked guys... Didn't cry once 
4	@AlanHChin Thanks Alan! I need all the fundraising support I can get for my documentary - plus the shirts are cool too 
4	@alexandervelky that's polite version - i only heard &quot;look much better on my bedroom floor&quot; how nice that you would hang it up for her 
4	@AndrewDearling *yawns* 
4	@aplusk ya got something against Baseball?? 
4	@ArunBasilLal I love Google Translator too ! :D Good day mate !
4	@asherroth World Cup 2010 Access?? Damn, that's a good look!
4	@ashinynewcoin yeah, that'd be the one  sorry to be repetitive!
4	@ashleytisdale hih good morning  in austria its 17:36 hihi
4	@asimkovsky thanks for the info 
4	@BenABaker Probably a player signing.  Maybe one of the rookies.  I can see it from my office 
4	@BizCoachDeb  Hey, I'm baack! And, thanks so much for all those kind notes while I was gone. They made me smile at times when I needed it!
4	@BizReviewer thanks so much for that acknowledgement...what is your name? 
4	@BlondeBroad it's definitely under warranty &amp; my experience is the amazon support for kindle is great! had to contact them about my kindle2
4	@borededup no job actually.  but there have been plenty of odd jobs to get me by so far. i'll be your screen cleaning intern. 
4	@Bruno108 I would like some please! 
4	@BrunoFigueiredo @ppinheiro76 @pedrocs Top Gear returns on Sunday btw 
4	@carahsollins Good Morning Lady 
4	@cate45_1999 I love all the pics!! 
4	@CatyFairy revolta follower hj? 
4	@CharlotteSpeaks So, wasn't that funny re. the doggie?.... 
4	@cherub_rock123 ehh....it's a day. 
4	@chriscuzzy someone wanted a &quot;Cuzzy&quot; memorabilia 
4	@cineMATTic happy birthday, sir 
4	@Cliff_Forster Yeah, that does work better than just waiting for it  In the end I just wonder if I have time to keep up a good blog.
4	@Common_Pigeon You're quite welcome. 
4	@crgrs359 Skip the aquarium and check out these fish   A lot cheaper lol http://bit.ly/2lQbBv
